GEOID20,route
060374816062005,260  
060374809021015,76  
060371852041006,28  
060374046001008,804 
060373021024000,183  
060373024014009,94  
060371833001005,83  
060373025053010,90  
060371883002008,92  
060375306031006,70  
060374802021009,78  
060379304002025,234  
060371993001009,252  
060374341002009,176  
060375421063001,128  
060373016023005,96  
060371256001008,183  
060371246003005,155  
060373019022003,90  
060379304002085,90  
060375306031015,256  
060372654102013,602  
060372151023002,212  
060371093002003,239  
060371043221002,92  
060371321023007,165  
060373009011005,268  
060377003001010,2  
060371901021009,237  
060374324012002,487  
060371852023010,81  
060373107031016,92  
060371243003004,154  
060371390014000,239  
060371272102009,169  
060371433022000,155  
060371397031017,150  
060375521005006,62  
060371172022008,166  
060371238003002,154  
060373116021022,222  
060371093001001,237  
060371044031000,233  
060371192022004,233  
060371064061015,236  
060371060202010,234  
060374607004011,177  
060371344222011,163  
060371341032006,245  
060371274001005,237  
060371230201007,152  
060373114002002,183  
060374625001013,268  
060378003243000,161  
060372014012006,78  
060372672012002,4  
060372077111015,66  
060373019011006,90  
060375437052007,246  
060375307001023,70  
060374046001122,78  
060371918203003,210  
060371272102010,734  
060371271041000,158  
060371253212003,152  
060373006012001,90  
060374006023046,804 
060373203003014,234  
060371065103002,236  
060371066433009,239  
060374609004008,267  
060371032011004,90  
060379304003115,260  
060373021043000,685  
060373007013012,90  
060371959011004,4  
060371958021000,201  
060371043222004,233  
060371041081000,92  
060373022013005,180  
060374306002016,267  
060373017011017,94  
060374809021016,76  
060371891012006,780  
060374819022007,258  
060373105011018,165  
060371397051000,150  
060373015021001,92  
060371232051000,165  
060371152022000,239  
060371316003010,243  
060374603014018,267  
060371347101002,169  
060371810001000,180  
060371436031001,155  
060371891021004,180  
060374008012017,804 
060371349041007,243  
060379304001074,260  
060371872001006,96  
060371912041004,4  
060372044102002,30  
060374817142003,70  
060371973001002,603  
060371945002012,14  
060371975001003,4  
060372073061003,733  
060375543013006,128  
060371320013001,165  
060375007003003,266  
060371092002001,239  
060371041241004,233  
060373007012005,90  
060371373021002,169  
060371310242013,165  
060374610004004,267  
060379304003168,487  
060373103003007,92  
060373006012006,90  
060374605021000,90  
060371375021004,245  
060374641011002,78  
060374329022003,76  
060371434011004,167  
060374642004011,487  
060379304003193,804 
060371975002001,92  
060372071032011,81  
060371173021008,236  
060379304002042,90  
060371061131012,90  
060371331012005,901  
060371316001008,243  
060371219002020,224  
060371344232003,152  
060373112003011,183  
060372169011002,30  
060372168001007,28  
060372075022002,78  
060374810012005,260  
060371920022000,10  
060371944023001,10  
060374604011002,90  
060375323033062,62  
060375528001001,62  
060371397014004,150  
060371344221009,163  
060373011002002,90  
060374307013007,78  
060374044021006,804 
060371831041010,256  
060378004061018,534  
060372652041008,234  
060371942003006,218  
060374810023003,78  
060371909022004,4  
060371243002007,154  
060374811032011,176  
060375323031008,258  
060377006002013,4  
060376003041006,204  
060375776052022,577  
060372260011003,801 
060371061132007,234  
060379304002189,90  
060373202012000,92  
060374612001001,267  
060374612002002,267  
060371133012006,167  
060371133031017,167  
060371152042001,150  
060374044012006,804 
060374642005000,267  
060372140002008,16  
060372623021015,602  
060374809031029,260  
060371997002000,751  
060375760012019,801 
060371066461012,239  
060374611001005,180  
060373116021013,222  
060373117003003,155  
060375025002014,266  
060371043221007,92  
060371112022018,239  
060371066462004,237  
060371132344001,152  
060374305025008,487  
060373107051023,164  
060371239021005,154  
060371272103003,234  
060371243002005,154  
060371375011013,750  
060371375012007,150  
060374806023012,176  
060371999002002,76  
060371997001009,76  
060374335051002,770  
060372110005031,20  
060372093003004,66  
060375437031004,246  
060375433063012,202  
060371833001004,83  
060376003043002,204  
060376005011003,210  
060376003041002,204  
060372653061006,602  
060374320012006,268  
060372016023008,76  
060374006053024,804 
060374317012007,487  
060374823011009,487  
060377007003022,4  
060371112041013,158  
060371098002004,158  
060378003372000,161  
060374629003040,487  
060375357021006,115  
060375042001034,120  
060375545152001,62  
060372408001009,53  
060379304003033,804 
060372199022003,14  
060372372024016,110  
060372371021000,910  
060372360011006,212  
060377028022025,108  
060375004044003,266  
060376208011006,126  
060376210051019,232  
060374307241004,267  
060372200002009,710  
060372316011003,40  
060372972023003,550  
060379800231009,152  
060376033021000,130  
060376033022001,130  
060375722014007,801 
060375439053014,246  
060375763023018,232  
060376030072014,125  
060376026021009,125  
060377019021003,720  
060375338042002,110  
060371909013010,2  
060375400003016,260  
060376704182004,344  
060372678002004,734  
060372042001007,68  
060376211044000,130  
060376023023015,211  
060372964011000,205  
060371832203007,83  
060376203057058,126  
060372721001013,33  
060375342012002,258  
060375551062003,62  
060375422001020,60  
060379800381005,110  
060376213241007,130  
060376036003014,710  
060371042012001,90  
060375300051016,68  
060372073032001,66  
060372676003004,806 
060372199022009,35  
060372219001001,204  
060372753132000,108  
060375545121010,128  
060376704132013,344  
060376704052008,344  
060376514022001,344  
060375431004005,53  
060374812033006,78  
060371852032004,28  
060375540011000,127  
060376203053023,126  
060371231041000,164  
060374601013011,267  
060379800091063,180  
060372643051000,20  
060374341002005,176  
060372400101006,53  
060376016003000,211  
060376001001014,204  
060375002022007,120  
060376208012006,126  
060376032003012,205  
060375432031006,202  
060371374021026,169  
060374046001111,804 
060372407004014,51  
060372422021000,254  
060371203004002,152  
060372654102001,602  
060375401014004,612  
060375028014014,120  
060375402023003,251  
060372411102000,10  
060375505023006,111  
060375514021002,115  
060375329001005,110  
060375025001016,266  
060375426022006,125  
060376027001039,209  
060375521001008,460  
060375703051015,130  
060371959021007,4  
060376033022023,130  
060372240101031,770  
060375006002004,265  
060376002012004,206  
060372380002009,206  
060372402003003,45  
060375414012002,205  
060375520021008,460  
060375703052010,130  
060376500041003,210  
060375545111013,128  
060376213263000,232  
060375439032020,246  
060376702021013,344  
060373203002019,224  
060377025014003,33  
060377025022006,110  
060375035013002,120  
060372407001007,53  
060372374022006,206  
060375351013011,53  
060375340022004,110  
060376017002001,212  
060372404022008,81  
060375537022013,127  
060372410022004,53  
060375511021010,115  
060376024023003,211  
060375039024037,460  
060376206022001,40  
060376701011008,205  
060371132341007,245  
060371317012001,169  
060372970023006,550  
060372756043024,110  
060377015021014,704  
060377012013000,20  
060372046001007,18  
060372240102010,33  
060372079021034,10  
060379800161008,251  
060372288001003,55  
060372383102000,81  
060375507001008,110  
060375351012012,53  
060375506013005,265  
060376208011005,126  
060375415001003,202  
060374815003011,76  
060378005061008,534  
060372240201048,14  
060372713004002,806 
060372404012012,81  
060375520022002,460  
060377018011031,806 
060372643052020,720  
060372372023007,110  
060372318003000,10  
060372292001001,53  
060372377202001,81  
060375427001032,125  
060375416062000,125  
060376200012007,625  
060375418021009,762  
060376506071000,344  
060375549004007,62  
060375433224006,205  
060375705024006,130  
060377010004001,20  
060372163011018,30  
060375336033005,111  
060375776021011,577  
060373025051003,92  
060373022011002,180  
060379304003147,804 
060379304003088,267  
060373005012012,90  
060374641022007,258  
060375758031003,232  
060372695004012,16  
060375416031016,202  
060375551052004,62  
060375545111009,460  
060375760013017,232  
060375759023008,801 
060376030071002,125  
060375731021008,60  
060372947012004,232  
060379800141077,232  
060374824042009,176  
060376023022002,125  
060375531003008,128  
060376041013006,40  
060376203056031,126  
060375434002004,246  
060375318001006,18  
060375336013004,110  
060375329003004,110  
060375350022004,55  
060376042002011,120  
060376211044016,130  
060376704073002,344  
060371371034006,161  
060371216002013,169  
060372183002002,33  
060372690005000,806 
060376009112005,212  
060375337022002,108  
060372753132012,108  
060375511011008,266  
060372911102017,204  
060376500011007,130  
060376209042026,126  
060375406002006,205  
060376022022001,211  
060375713003011,266  
060376209043033,126  
060376209043025,126  
060375542013007,266  
060375762005021,232  
060371281011001,158  
060376502002003,130  
060376500013026,130  
060371064063004,90  
060371064061021,236  
060371132372003,245  
060372264102001,51  
060372213031007,757  
060372721004011,733  
060372382001003,204  
060372396012005,45  
060376001001003,206  
060375421061009,260  
060372756033003,110  
060372346004013,210  
060372345012018,210  
060377008022007,20  
060379304001068,177  
060376023011007,211  
060372012001013,78  
060374322021005,76  
060371837021005,176  
060376038011001,125  
060375301024001,18  
060379800161097,611  
060377032005006,102  
060372352023008,210  
060372396012000,111  
060375317021009,260  
060375317011006,18  
060372220022007,209  
060374827022008,260  
060374044023003,804 
060372190102005,35  
060375003001012,577  
060372060511036,66  
060372376002003,81  
060375700031003,266  
060372316011001,40  
060372652031000,20  
060371351113009,150  
060376207014015,232  
060376206011000,344  
060372719012008,33  
060372430011007,612  
060372406003006,117  
060372400203002,53  
060376211043005,130  
060372247021015,81  
060375311022004,106  
060372217102004,14  
060372343021009,105  
060375734011040,60  
060378001012022,161  
060374601011001,267  
060375776053009,577  
060374631031001,804 
060372121021000,18  
060374327001000,268  
060372348004007,209  
060376020021007,211  
060375402031013,612  
060371060102010,90  
060372169012010,33  
060372216011008,14  
060375337012009,108  
060372406001003,10  
060372770005008,217  
060375338061014,110  
060375026041008,62  
060375408002002,53  
060376200012002,232  
060375719003000,60  
060377017023012,704  
060375303024014,260  
060375402021000,251  
060372364001003,102  
060375538021019,265  
060373105011000,92  
060375350021001,110  
060374320011004,268  
060375025002006,265  
060372736001012,33  
060375032023000,120  
060371815003003,81  
060371814003015,28  
060374321022010,267  
060375326072019,108  
060373025052002,92  
060372672021005,704  
060374008014013,804 
060375330012004,55  
060376013012014,110  
060374044021022,804 
060371380002018,169  
060371411013002,150  
